,0
Nup93,19.05973333333333
9330175E14Rik,48.49558666666667
Herpud1,48.49558666666667
Mir138-2,48.49558666666667
Slc12a3,48.49558666666667
Cpne2,38.54751
Fam192a,38.54751
Rspry1,38.54751
Arl2bp,23.606335
Pllp,23.606335
Ccl17,79.08762
Ccl22,79.08762
Cx3cl1,79.08762
Ciapin1,15.12926
Coq9,15.12926
Ccdc102a,54.962806666666665
Dok4,54.962806666666665
Ccdc135,27.198970000000003
Gpr114,27.198970000000003
Gpr56,27.198970000000003
Gpr97,27.198970000000003
Katnb1,5.309038333333334
Kifc3,5.309038333333334
AA960436,31.217715000000002
Gtl3,31.217715000000002
Mmp15,31.217715000000002
Zfp319,31.217715000000002
4930513N10Rik,15.225552941176472
Cnot1,15.225552941176472
Gins3,15.225552941176472
Got2,15.225552941176472
Ndrg4,15.225552941176472
Setd6,15.225552941176472
Slc38a7,15.225552941176472
Cdh11,31.594254166666673
Cdh5,113.56092000000001
Cklf,56.03229666666667
Cmtm2a,56.03229666666667
Cmtm2b,56.03229666666667
Cmtm3,56.03229666666667
Tk2,56.03229666666667
Cmtm4,31.745149999999995
Cdh16,10.1710425
Fam96b,10.1710425
Pdp2,10.1710425
Rrad,10.1710425
Cbfb,109.59583666666667
Ces8,109.59583666666667
D230025D16Rik,13.428764000000001
4931428F04Rik,20.61447
B3gnt9,20.61447
Fbxl8,20.61447
Hsf4,20.61447
Nol3,20.61447
Tradd,20.61447
E2f4,40.951260000000005
Elmo3,40.951260000000005
Lrrc29,40.951260000000005
Mir328,40.951260000000005
Tmem208,40.951260000000005
Fhod1,44.05355666666667
Slc9a5,44.05355666666667
Plekhg4,70.66235999999999
Tppp3,65.81139250000001
Zdhhc1,65.81139250000001
Acd,29.869203636363636
Agrp,29.869203636363636
Atp6v0d1,29.869203636363636
Ctcf,29.869203636363636
Fam65a,29.869203636363636
Hsd11b2,29.869203636363636
Pard6a,29.869203636363636
Rltpr,29.869203636363636
Cenpt,21.148677142857142
Edc4,21.148677142857142
Gfod2,21.148677142857142
Gm10333,21.148677142857142
Nrn1l,21.148677142857142
Nutf2,21.148677142857142
Ranbp10,21.148677142857142
Thap11,21.148677142857142
Tsnaxip1,21.148677142857142
Ctrl,81.00421
Lcat,81.00421
Pskh1,81.00421
Psmb10,81.00421
Slc12a4,42.981375
Ddx28,46.300538
Dpep2,46.300538
Dus2l,46.300538
Esrp2,46.300538
Nfatc3,46.300538
Pla2g15,46.300538
Zfp90,39.4756725
Cdh1,23.24351038461538
Cdh3,23.24351038461538
Tmco7,23.24351038461538
Chtf8,17.492415416666667
Cirh1a,17.492415416666667
Has3,17.492415416666667
Sntb2,17.492415416666667
Vps4a,19.55011
Pdf,49.77347
Tmed6,6.24026
Terf2,33.507329999999996
Cyb5b,12.928158181818183
Nfat5,77.67078000000001
Nqo1,14.127741666666664
Nob1,12.269849999999998
Wwp2,12.269849999999998
Mir140,13.984435000000001
Psmd7,13.984435000000001
Zfhx3,29.584909500000002
Dhodh,40.59538666666666
Dhx38,40.59538666666666
Hp,40.59538666666666
Pkd1l3,40.59538666666666
Txnl4b,40.59538666666666
2400003C14Rik,23.255589999999998
Zfp821,23.255589999999998
Snord71,10.969384999999999
Marveld3,18.841072000000004
Phlpp2,18.841072000000004
Vac14,53.06849
Mtss1l,71.3350275
Cog4,32.14862294117646
Fuk,32.14862294117646
Il34,32.14862294117646
Sf3b3,32.14862294117646
Snord111,32.14862294117646
Ddx19a,26.948629999999998
Aars,34.43362
Ddx19b,34.43362
Exosc6,34.43362
Mlkl,8.979642857142858
Rfwd3,8.979642857142858
Ldhd,8.073959473684212
Znrf1,8.073959473684212
Zfp1,3.139615
Adat1,18.99663794871795
Bcar1,18.99663794871795
Cfdp1,18.99663794871795
Chst5,18.99663794871795
Gabarapl2,18.99663794871795
Kars,18.99663794871795
Terf2ip,18.99663794871795
Tmem170,18.99663794871795
Tmem231,18.99663794871795
Nudt7,11.93631
Vat1l,12.66272
Wwox,22.801470000000002
Maf,37.2312
Cdyl2,6.310949999999999
2310061C15Rik,19.907725
Atmin,19.907725
Cenpn,19.907725
Bcmo1,21.296115
Pkd1l2,21.296115
Gan,25.79757
4933407C03Rik,18.864140769230765
Plcg2,2.2781066666666665
Mphosph6,32.397425
Cdh13,48.31084
Mlycd,26.527009999999997
Necab2,26.527009999999997
Osgin1,26.527009999999997
Slc38a8,2.88021
Adad2,7.2461899999999995
Hsdl1,7.2461899999999995
Lrrc50,7.2461899999999995
Mbtps1,7.2461899999999995
Taf1c,7.2461899999999995
Kcng4,46.91232
Wfdc1,46.91232
4632415K11Rik,8.985381666666665
Atp2c2,8.985381666666665
Cotl1,8.985381666666665
Klhl36,8.985381666666665
Crispld2,30.493106666666666
6430548M08Rik,51.014328
Fam92b,51.014328
Zdhhc7,51.014328
Gse1,28.0833
1190005I06Rik,20.65816095238095
Cox4i1,20.65816095238095
Cox4nb,20.65816095238095
Foxf1a,20.65816095238095
Gins2,20.65816095238095
Irf8,20.65816095238095
1700018B08Rik,37.388977
Foxc2,37.388977
Foxl1,37.388977
Fbxo31,32.49493700000001
Map1lc3b,32.49493700000001
Zcchc14,32.49493700000001
BC048644,35.36533071428572
Jph3,35.36533071428572
Klhdc4,35.36533071428572
Slc7a5,35.36533071428572
Banp,38.772075
Car5a,38.772075
Zfpm1,50.33676749999999
Cyba,30.63092
Il17c,30.63092
Trhr2,30.63092
Zc3h18,30.63092
9330133O14Rik,29.805136176470597
Acsf3,29.805136176470597
Ankrd11,29.805136176470597
Aprt,29.805136176470597
Cbfa2t3,29.805136176470597
Cdh15,29.805136176470597
Cdt1,29.805136176470597
Ctu2,29.805136176470597
Fam38a,29.805136176470597
Galns,29.805136176470597
Gm16378,29.805136176470597
Pabpn1l,29.805136176470597
Rnf166,29.805136176470597
Snai3,29.805136176470597
Spg7,29.805136176470597
Trappc2l,29.805136176470597
Cpne7,46.99369333333334
Rpl13,46.99369333333334
Snord68,46.99369333333334
4732415M23Rik,32.23346333333333
Chmp1a,32.23346333333333
Dpep1,32.23346333333333
1300018I17Rik,22.38034
Spata2L,22.38034
Zfp276,22.38034
Def8,19.603431000000004
Mc1r,19.603431000000004
Spire2,19.603431000000004
Tcf25,19.603431000000004
Tubb3,19.603431000000004
Rhou,10.000851666666668
1700054N08Rik,15.93906777777778
Abcb10,15.93906777777778
Acta1,15.93906777777778
Nup133,15.93906777777778
Rab4a,15.93906777777778
Taf5l,15.93906777777778
Agt,40.398386666666674
Capn9,40.398386666666674
Cog2,40.398386666666674
Galnt2,40.398386666666674
Pgbd5,40.398386666666674
2310022B05Rik,87.00467624999999
2810004N23Rik,17.259246250000004
Exoc8,17.259246250000004
Fam89a,17.259246250000004
Gm505,17.259246250000004
Gnpat,17.259246250000004
Trim67,17.259246250000004
Egln1,34.99887666666666
Disc1,15.189853333333332
Tsnax,15.189853333333332
4930567H12Rik,21.8941975
Sipa1l2,21.8941975
Kcnk1,2.1380666666666666
1810063B05Rik,11.136925000000002
Slc35f3,11.136925000000002
Tarbp1,45.83444
Irf2bp2,80.37297523809522
Rbm34,15.59860642857143
Tomm20,15.59860642857143
Pard3,25.944569090909088
Nrp1,26.84429590909091
4930433N12Rik,14.145305
Alkbh8,14.145305
Cwf19l2,14.145305
Casp1,30.81865
Casp12,30.81865
Casp4,30.81865
Gria4,30.81865
Pdgfd,30.81865
Mmp10,16.173405
Mmp12,16.173405
Mmp13,16.173405
Mmp1a,16.173405
Mmp1b,16.173405
Mmp27,16.173405
Mmp3,16.173405
Mmp8,16.173405
Mmp20,1.0314
Mmp7,1.0314
Birc2,23.217010000000002
Birc3,23.217010000000002
Tmem123,23.217010000000002
9230110C19Rik,23.803006000000003
Yap1,23.803006000000003
AK129341,10.494489999999999
Trpc6,1.006365
9030420J04Rik,21.2798
Pgr,21.2798
Maml2,34.25670200000001
Mtmr2,34.25670200000001
Phxr4,34.25670200000001
Amotl1,45.20390166666667
1700012B09Rik,32.34879
Ankrd49,32.34879
Fut4,32.34879
Mre11a,32.34879
Folr4,2.54724
Panx1,11.756655
Med17,24.78439
4931406C07Rik,17.908289999999997
Scarna9,17.908289999999997
Taf1d,17.908289999999997
BC017612,21.577527500000002
Chordc1,36.67066
Mbd3l1,36.67066
Mbd3l2,36.67066
Naalad2,36.67066
Ubtfl1,36.67066
Zfp558,36.67066
Olfr24,1.01846
Olfr18,39.68935
Olfr39,39.68935
Olfr58,39.68935
Olfr77,39.68935
Olfr828,39.68935
Olfr829,39.68935
Olfr830,39.68935
Olfr832,39.68935
Olfr834,39.68935
Olfr835,39.68935
Olfr836,39.68935
Olfr837,39.68935
Olfr843,39.68935
Olfr845,39.68935
Olfr846,39.68935
Olfr847,39.68935
Olfr849,39.68935
Olfr850,39.68935
Olfr851,39.68935
Olfr853,39.68935
Olfr854,39.68935
Olfr855,39.68935
Olfr856-ps1,39.68935
Olfr857,39.68935
Olfr859,39.68935
Olfr860,39.68935
Olfr862,39.68935
Olfr866,39.68935
Olfr867,39.68935
Olfr868,39.68935
Olfr869,39.68935
Olfr870,39.68935
Olfr871,39.68935
Olfr872,39.68935
Olfr873,39.68935
Zfp317,39.68935
Zfp26,58.889359999999996
Zfp560,58.889359999999996
5730577I03Rik,34.113859999999995
Fbxl12,34.113859999999995
Ubl5,34.113859999999995
Zfp846,34.113859999999995
Pin1,1.98993
Rdh8,19.592570000000002
Angptl6,26.92102
Eif3g,26.92102
Ppan,26.92102
Dnmt1,23.27147647058823
Icam1,23.27147647058823
Icam4,23.27147647058823
Icam5,23.27147647058823
Mrpl4,23.27147647058823
S1pr2,23.27147647058823
Zglp1,23.27147647058823
Tyk2,34.060265
Cdc37,61.28373200000001
Pde4a,61.28373200000001
Atg4d,13.52011857142857
Keap1,13.52011857142857
S1pr5,13.52011857142857
Ap1m2,25.02657625
Ilf3,25.02657625
Slc44a2,25.02657625
Dnm2,17.870414166666666
Mir199a-1,229.61052999999998
1810026J23Rik,26.642628333333334
AB124611,26.642628333333334
Carm1,26.642628333333334
Yipf2,26.642628333333334
Gm7904,62.39958
Smarca4,62.39958
Ldlr,33.96698285714286
Spc24,33.96698285714286
Kank2,51.31522
Dock6,4.124808333333333
Ccdc159,12.03939
Rab3d,12.03939
Tmem205,12.03939
2310047B19Rik,21.11966
BC018242,21.11966
Epor,21.11966
Ccdc151,31.722162000000004
Cnn1,31.722162000000004
Ecsit,31.722162000000004
Elavl3,31.722162000000004
Elof1,31.722162000000004
Prkcsh,31.722162000000004
Zfp653,31.722162000000004
Acp5,5.124256666666667
Pigyl,5.124256666666667
Anln,25.670518000000005
Gm6607,25.670518000000005
Bbs9,14.22114
rp9,14.22114
Bmper,20.75173
Dpy19l1,25.479080000000003
Dpy19l2,4.93625
Tbx20,4.93625
Eepd1,27.1844125
Glb1l2,2.5082400000000002
Glb1l3,2.5082400000000002
Gm1110,1.5147150000000003
Acad8,34.38674
Ncapd3,34.38674
Thyn1,34.38674
Vps26b,34.38674
Jam3,14.90557
Igsf9b,20.26146
Opcml,25.47032
St14,2.8416200000000003
Gm7244,27.001331666666662
Prdm10,27.001331666666662
Nfrkb,1.1756733333333333
Tmem45b,1.1756733333333333
Arhgap32,3.733573333333333
Kcnj1,2.0055400000000003
Kcnj5,2.0055400000000003
Ets1,45.41322083333333
Fli1,45.41322083333333
4930581F22Rik,46.51594833333332
Dcps,46.51594833333332
St3gal4,46.51594833333332
Foxred1,42.53431
Srpr,42.53431
Cdon,36.365136428571425
Ddx25,25.79946
9230110F15Rik,42.20831
9230113P08Rik,42.20831
A630095E13Rik,42.20831
Acrv1,42.20831
D730048I06Rik,42.20831
Gm3428,42.20831
Gm3434,42.20831
Gm3867,42.20831
Gm5615,42.20831
Gm5916,42.20831
Gm6762,42.20831
Gm7257,42.20831
Gm9513,42.20831
Hyls1,42.20831
Pate,42.20831
Pate-dj,42.20831
Pate-e,42.20831
Pate-g,42.20831
Pate-n,42.20831
Pate2,42.20831
Pate4,42.20831
Pus3,42.20831
Chek1,17.536214375000007
Ei24,17.536214375000007
Fez1,17.536214375000007
Stt3a,17.536214375000007
Pknox2,26.719386666666665
Slc37a2,25.064529999999998
Ccdc15,24.97036
Hepacam,2.8265733333333336
Robo3,2.8265733333333336
Robo4,2.8265733333333336
Esam,4.76244
Nrgn,4.76244
Vsig2,4.76244
Siae,32.55881
Spa17,32.55881
Tbrg1,32.55881
Olfr151,8.20387
Olfr160,8.20387
Olfr874,8.20387
Olfr875,8.20387
Olfr876,8.20387
Olfr877,8.20387
Olfr143,6.499332
Olfr147,6.499332
Olfr25,6.499332
Olfr250,6.499332
Olfr251,6.499332
Olfr26,6.499332
Olfr878,6.499332
Olfr881,6.499332
Olfr883,6.499332
Olfr884,6.499332
Olfr885,6.499332
Olfr887,6.499332
Olfr888,6.499332
Olfr889,6.499332
Olfr890,6.499332
Olfr891,6.499332
Olfr893,6.499332
Olfr894,6.499332
Olfr895,6.499332
Olfr898,6.499332
Olfr899,6.499332
Olfr900,6.499332
Olfr901,6.499332
Olfr902,6.499332
Olfr904,6.499332
Olfr905,6.499332
Olfr906,6.499332
Olfr907,6.499332
Olfr908,6.499332
Olfr909,6.499332
Olfr910,6.499332
Olfr912,6.499332
Olfr913,6.499332
Olfr914,6.499332
Olfr915,6.499332
Olfr916,6.499332
Olfr917,6.499332
Olfr918,6.499332
Olfr919,6.499332
Olfr920,6.499332
Olfr921,6.499332
Olfr922,6.499332
Olfr923,6.499332
Olfr924,6.499332
Olfr926,6.499332
Olfr930,6.499332
Vwa5a,6.499332
1700001J11Rik,25.193510000000003
AW551984,25.193510000000003
Olfr148,25.193510000000003
Olfr149,25.193510000000003
Olfr150,25.193510000000003
Olfr229,25.193510000000003
Olfr959,25.193510000000003
Olfr960,25.193510000000003
Olfr961,25.193510000000003
Olfr963,25.193510000000003
Olfr965,25.193510000000003
Olfr967,25.193510000000003
Olfr968,25.193510000000003
Olfr969,25.193510000000003
Olfr970,25.193510000000003
Olfr971,25.193510000000003
Olfr972,25.193510000000003
Olfr974,25.193510000000003
Olfr975,25.193510000000003
Olfr976,25.193510000000003
Olfr978,25.193510000000003
Olfr979,25.193510000000003
Olfr980,25.193510000000003
Olfr981,25.193510000000003
Olfr986,5.788583333333334
Tmem225,5.788583333333334
Zfp202,5.788583333333334
Gramd1b,18.458887499999996
Scn3b,18.458887499999996
9030425E11Rik,46.48486333333333
Hspa8,29.2535725
LOC624853,29.2535725
2610203C20Rik,52.203598292682926
Mir100,52.203598292682926
Mir125b-1,52.203598292682926
Mirlet7a-2,52.203598292682926
Sorl1,3.3145225
Sc5d,25.271653333333333
Tbcel,2.0131
Grik4,13.588663333333336
Arhgef12,24.76826222222222
Tmem136,24.76826222222222
Oaf,47.40397625000001
Pou2f3,47.40397625000001
Pvrl1,33.75649818181818
Thy1,47.73835
C1qtnf5,63.96674
Usp2,63.96674
Cbl,22.01543666666667
Ccdc153,22.01543666666667
Mcam,22.01543666666667
Pdzd3,22.01543666666667
Rnf26,22.01543666666667
Abcg4,24.46276
Nlrx1,24.46276
C2cd2l,26.11325
H2afx,25.831982500000002
Hmbs,25.831982500000002
Hyou1,25.831982500000002
Slc37a4,25.831982500000002
Vps11,25.831982500000002
Ccdc84,16.583305
Foxr1,16.583305
Upk2,16.583305
Cxcr5,12.080757
Ddx6,12.080757
Phldb1,54.5334625
Treh,54.5334625
1500035H01Rik,13.791222857142856
Arcn1,13.791222857142856
Atp5l,41.142593999999995
Cd3d,41.142593999999995
Cd3e,41.142593999999995
Cd3g,41.142593999999995
Mll1,41.142593999999995
Ube4a,41.142593999999995
Fxyd6,18.487070000000003
Cep164,18.033134
Dscaml1,18.033134
Fxyd2,18.033134
Bace1,26.05537666666667
Pcsk7,62.15007333333333
Rnf214,62.15007333333333
Tagln,62.15007333333333
Pafah1b2,79.11065
Sik3,6.072134999999999
Apoa1,23.60826
Apoa4,23.60826
Apoa5,23.60826
Apoc3,23.60826
Bud13,23.60826
Zfp259,23.60826
Cadm1,5.20196111111111
Fam55b,1.0298633333333334
Gm8884,1.0298633333333334
Gm5617,46.442665000000005
Rbm7,46.442665000000005
Rexo2,46.442665000000005
Nnmt,38.26526666666667
Zbtb16,38.26526666666667
Htr3a,1.5199200000000002
Usp28,10.93383625
Zw10,10.93383625
Tmprss5,9.119646666666666
Drd2,2.2205899999999996
Ankk1,26.944585499999995
Gm11149,26.944585499999995
Ncam1,26.944585499999995
Ttc12,26.944585499999995
1600029D21Rik,1.99141
Bco2,15.088
Il18,15.088
Tex12,15.088
AU019823,24.747067500000004
Pih1d2,24.747067500000004
Sdhd,24.747067500000004
Timm8b,24.747067500000004
Dixdc1,24.642979999999998
1110032A03Rik,39.112275
2310030G06Rik,39.112275
Cryab,39.112275
Fdxacb1,39.112275
Hspb2,39.112275
4833427G06Rik,49.847625
Layn,49.847625
Mir34b,49.847625
Mir34c,49.847625
Arhgap20,21.630805
Fdx1,26.06940333333333
Gm6981,26.06940333333333
Rdx,26.06940333333333
Zc3h12c,22.210475000000002
4930550C14Rik,15.924251428571429
Atm,15.924251428571429
Npat,15.924251428571429
Rab39,5.33055
Slc35f2,2.33003625
Gldn,17.38981
Crabp1,73.14628
AY074887,34.22337
Agphd1,34.22337
Psma4,34.22337
Fbxo22,5.590564999999999
Nrg4,5.590564999999999
Etfa,16.95366
Isl2,16.95366
Rfpl3s,6.23822
Scaper,6.23822
Pstpip1,28.490874444444444
Tspan3,28.490874444444444
C230081A13Rik,34.978533999999996
Hmg20a,34.978533999999996
Cspg4,49.148111
Lingo1,49.148111
Odf3l1,49.148111
Imp3,58.07531899999999
Ptpn9,58.07531899999999
Snupn,58.07531899999999
Snx33,58.07531899999999
Man2c1,61.559186666666676
Sin3a,61.559186666666676
Commd4,26.30992
Neil1,26.30992
1700017B05Rik,27.60057666666667
Trcg1,27.60057666666667
Ppcdc,88.036706
Scamp5,1.01099
Rpp25,4.228104
Cox5a,3.4810300000000005
Ulk3,33.621179999999995
Csk,31.910629999999998
Cyp1a1,15.858670000000002
Cyp1a2,15.858670000000002
Edc3,15.858670000000002
Arid3b,4.346993333333333
Ubl7,16.309885
1600029O15Rik,22.71329333333333
Ccdc33,22.71329333333333
Cyp11a1,22.71329333333333
Islr,22.71329333333333
Islr2,22.71329333333333
Sema7a,22.71329333333333
Stra6,22.71329333333333
Loxl1,48.46770899999999
Pml,48.46770899999999
Stoml1,48.46770899999999
6030419C18Rik,47.27600666666666
Tbc1d21,47.27600666666666
Cd276,26.749153333333332
Nptn,26.749153333333332
Adpgk,27.7856
Bbs4,25.97479
Celf6,33.588991666666665
Gramd2,33.588991666666665
Hexa,33.588991666666665
Parp6,33.588991666666665
Pkm2,33.588991666666665
Myo9a,43.11269333333334
Senp8,43.11269333333334
Thsd4,35.9635425
Lrrc49,31.78776
Larp6,18.76497
Uaca,16.677246666666665
Tle3,32.54587181818182
Kif23,34.514531999999996
Rplp1,34.514531999999996
Glce,28.981730000000002
Spesp1,31.832420000000003
Anp32a,32.409558000000004
Coro2b,22.804548749999995
Calml4,41.92690531249999
Cln6,41.92690531249999
Fem1b,41.92690531249999
Gm10653,41.92690531249999
Itga11,41.92690531249999
Map2k5,26.05729
2300009A05Rik,28.3209
Aagab,38.080776086956526
Iqch,38.080776086956526
Smad3,38.080776086956526
Lctl,43.692854
Smad6,43.692854
Rpl4,11.589499090909088
Snapc5,11.589499090909088
Snord16a,11.589499090909088
Uchl4,11.589499090909088
Zwilch,11.589499090909088
Map2k1,16.38482333333333
Tipin,16.38482333333333
Megf11,35.347446000000005
Rab11a,35.347446000000005
Dennd4a,32.20896333333334
Slc24a1,3.4435800000000003
2010321M09Rik,25.539620000000003
Ptplad1,25.539620000000003
Cilp,26.99976538461538
Igdcc3,26.99976538461538
Igdcc4,26.99976538461538
Parp16,26.99976538461538
Clpx,40.520345
Pdcd7,40.520345
Gm514,2.0352200000000003
Kbtbd13,2.0352200000000003
Ostb,2.0352200000000003
Rasl12,2.0352200000000003
Mtfmt,28.972859999999997
Spg21,28.972859999999997
Pif1,36.792264166666655
Plekho2,36.792264166666655
Rbpms2,36.792264166666655
Oaz2,20.18248888888889
Zfp609,20.18248888888889
2810417H13Rik,60.477645
Csnk1g1,60.477645
Trip4,60.477645
Fam96a,32.6156225
Snx1,32.6156225
Dapk2,29.081764999999997
Herc1,26.593840000000004
Fbxl22,30.306797500000002
Usp3,30.306797500000002
Car12,25.857570000000003
Rab8b,21.1186
Tpm1,55.37895666666666
Mir190,57.287048000000006
Tln2,14.08256
9530091C08Rik,22.581573333333328
Rora,22.581573333333328
Anxa2,74.34920857142858
Bnip2,20.86183
Gcnt3,20.86183
Gtf2a2,20.86183
Myo1e,29.33411055555555
Ccnb2,11.46349
Fam63b,25.602727500000004
Adam10,37.61549
Lipc,12.466900000000003
Aqp9,1.9741399999999998
Grinl1a,17.084542
Gcom1,14.768329999999999
Cgnl1,20.880023333333334
Tcf12,60.61425
Mns1,36.81942
Tex9,36.81942
Nedd4,52.83154277777778
Rfx7,52.83154277777778
Prtg,13.3381975
Ccpg1,4.230532666666666
Dyx1c1,4.230532666666666
Pigb,4.230532666666666
Rab27a,4.230532666666666
2410004A20Rik,13.06362
Rsl24d1,13.06362
Unc13c,34.26157666666666
Onecut1,36.70755
Arpp19,23.1399175
BC031353,23.1399175
Myo5a,51.727340000000005
Myo5c,63.127430000000004
Bcl2l10,12.973679999999998
Gnb5,12.973679999999998
Leo1,21.122688
Mapk6,21.122688
Tmod3,15.58845375
Lysmd2,13.145710000000001
Scg3,13.145710000000001
Tmod2,13.145710000000001
Bmp5,14.058979999999998
Hmgcll1,28.779784
Gfral,9.195160000000001
Hcrtr2,9.195160000000001
Fam83b,14.755363333333333
Tinag,14.755363333333333
Lrrc1,13.784421666666667
Klhl31,1.9965400000000002
Gclc,31.24406
Elovl5,13.77225
Gcm1,12.691803333333334
Fbxo9,79.86962
Ick,79.86962
Gsta4,2.852455
Dppa5a,1.2263712500000001
Gm10639,1.2263712500000001
Gsta1,1.2263712500000001
Gsta2,1.2263712500000001
Omt2a,1.2263712500000001
Omt2b,1.2263712500000001
Ooep,1.2263712500000001
Eef1a1,39.128225
Cd109,47.60288750000001
Col12a1,29.657498974358976
Tmem30a,15.28469
Myo6,14.10907
4930486G11Rik,26.363589130434786
Htr1b,26.363589130434786
Irak1bp1,45.43084
Hmgn3,16.68321
Lca5,32.601985
Sh3bgrl2,35.425563999999994
Fam46a,90.31195
Ibtk,94.33198
Tpbg,18.062620000000003
Me1,21.604240769230767
Prss35,28.743029999999997
Mrap2,1.5513299999999999
Tbx18,26.18076
Snx14,28.938540000000003
Ctsh,24.025578
Morf4l1,24.025578
Tbc1d2b,33.852562
Zic1,19.545894285714287
Zic4,19.545894285714287
1700057G04Rik,28.626184000000002
Plscr1,28.626184000000002
Plscr2,28.626184000000002
Plscr4,28.626184000000002
B430319G15Rik,19.452067777777778
Plod2,19.452067777777778
1190002N15Rik,36.920605
Slc9a9,43.371735
Chst2,58.220290000000006
2610101N10Rik,67.2753
Pcolce2,3.99791
Pls1,17.506890000000002
Gk5,19.288805
Atp1b3,15.975392
Rnf7,25.34361
Rasa2,18.070696666666667
E030011O05Rik,35.918880526315796
Zbtb38,35.918880526315796
Acpl2,28.360828571428566
Spsb4,28.360828571428566
Slc25a36,6.22795125
Nmnat3,31.389522499999998
Rbp1,22.8097
Rbp2,22.8097
4930579K19Rik,36.69916
Copb2,36.69916
Pik3cb,7.631676666666666
Cep70,3.070446666666667
Mras,47.659324999999995
Txndc6,47.659324999999995
Dzip1l,67.93768
Cldn18,19.72632
Stag1,74.62818
Tmem22,74.62818
Msl2,25.668839999999996
Pccb,25.668839999999996
Ppp2r3a,20.90018166666667
Anapc13,78.98454666666667
Cep63,78.98454666666667
Amotl2,67.781990625
Gm5627,67.781990625
Ryk,101.48433
Rab6b,16.26461
Slco2a1,16.26461
1300017J02Rik,22.088870000000004
Cdv3,22.088870000000004
Topbp1,22.088870000000004
Trf,22.088870000000004
Bfsp2,2.9689099999999997
Tmem108,2.9689099999999997
Acad11,55.632459999999995
Nphp3,55.632459999999995
Uba5,55.632459999999995
Dnajc13,15.550614999999999
Cpne4,9.062660000000001
Aste1,45.689785
Atp2c1,45.689785
Nek11,45.689785
Pik3r4,2.48219
Col6a6,21.084207500000005
Alas1,24.662750000000003
Mirlet7g,24.662750000000003
Poc1a,24.662750000000003
Ppm1m,24.662750000000003
Tlr9,24.662750000000003
Twf2,24.662750000000003
Abhd14a,37.77034666666666
Abhd14b,37.77034666666666
Acy1,37.77034666666666
Dusp7,37.77034666666666
Gpr62,37.77034666666666
Pcbp4,37.77034666666666
Rpl29,37.77034666666666
Iqcf1,225.20109
Iqcf3,225.20109
Iqcf4,225.20109
Iqcf5,225.20109
Parp3,225.20109
Rrp9,225.20109
Manf,30.055594999999997
Rbm15b,30.055594999999997
Vprbp,30.055594999999997
Cish,24.20780375
Dock3,24.20780375
Mapkapk3,24.20780375
BY080835,48.172005000000006
Cyb561d2,48.172005000000006
Gnai2,48.172005000000006
Hyal1,48.172005000000006
Hyal2,48.172005000000006
Hyal3,48.172005000000006
Ifrd2,48.172005000000006
Nat6,48.172005000000006
Nprl2,48.172005000000006
Rassf1,48.172005000000006
Sema3b,48.172005000000006
Tmem115,48.172005000000006
Tusc2,48.172005000000006
Zmynd10,48.172005000000006
Sema3f,56.85531000000001
Mon1a,34.300334
Rbm5,34.300334
Rbm6,34.300334
6230427J02Rik,76.131238
Cdh29,76.131238
Cdhr4,76.131238
Ip6k1,76.131238
Uba7,76.131238
Amigo3,35.33467142857142
Apeh,35.33467142857142
Bsn,35.33467142857142
Gmppb,35.33467142857142
Mst1,35.33467142857142
Rnf123,35.33467142857142
Amt,36.99867076923077
Dag1,36.99867076923077
Gpx1,36.99867076923077
Nicn1,36.99867076923077
Rhoa,36.99867076923077
Tcta,36.99867076923077
Usp4,36.99867076923077
1700102P08Rik,3.171035
Ccdc36,3.171035
BC048562,16.14313
Ccdc71,16.14313
Klhdc8b,16.14313
Dalrd3,28.026592000000004
Impdh2,28.026592000000004
Mir191,28.026592000000004
Mir425,28.026592000000004
Ndufaf3,28.026592000000004
Wdr6,28.026592000000004
Arih2,14.4638625
Slc25a20,14.4638625
Prkar2a,18.332011666666666
Ip6k2,27.391805
Celsr3,32.439170000000004
Nckipsd,32.439170000000004
Slc26a6,32.439170000000004
Uqcrc1,16.98336
Col7a1,45.452536
Mir711,45.452536
Pfkfb4,45.452536
Ucn2,45.452536
Shisa5,81.89798
Trex1,81.89798
Camp,11.689043636363637
Cdc25a,11.689043636363637
Mtap4,7.065226666666668
Dhx30,78.346385
Smarcc1,78.346385
2610002I17Rik,32.442395
Cspg5,32.442395
Scap,14.25336
Kif9,41.33565333333333
Klhl18,41.33565333333333
Ngp,41.33565333333333
Ptpn23,41.33565333333333
Ccdc12,11.321439999999997
Nbeal2,11.321439999999997
Myl3,30.933970000000002
Pth1r,30.933970000000002
Als2cl,1.795372857142857
Lrrc2,1.795372857142857
Prss43,1.795372857142857
Prss44,1.795372857142857
Prss45,1.795372857142857
Prss46,1.795372857142857
Prss50,1.795372857142857
Tdgf1,1.795372857142857
Tmie,1.795372857142857
Ccrl2,20.719314999999998
Lrrfip2,20.719314999999998
Ltf,20.719314999999998
Rtp3,20.719314999999998
Epm2aip1,80.98625
Mlh1,80.98625
Dclk3,15.451020000000002
Pdcd6ip,67.23614
Clasp2,27.832570000000004
Ubp1,34.41296
Fbxl2,2.96348
Susd5,2.96348
Ccr4,7.991047500000001
Crtap,7.991047500000001
Glb1,7.991047500000001
Trim71,7.991047500000001
Cnot10,9.151775
Cmtm6,43.0390075
Cmtm7,43.0390075
Cmtm8,43.0390075
